Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Tsukamurella	254	9200	10	0	0	119	2	0	0	0	0	0	0	0	107	146	175	171	41	0	0	0	0	0	0	0	0	0	8
Dietzia	227	14030	1	4	13	97	3	0	0	0	0	0	0	5	59	78	116	266	146	0	0	0	0	0	0	0	0	0	13
Tomitella	85	5133	2	0	0	16	1	0	0	0	0	0	0	0	6	26	40	32	99	0	0	0	0	0	0	0	0	0	1
Lawsonella	19	2655	0	59	0	34	16	1	0	0	0	1	0	0	8	4	12	27	30	0	0	0	0	31	40	515	0	9	0
Segniliparus	66	768	0	0	0	28	0	0	0	0	0	0	0	0	12	12	32	25	50	0	0	0	0	0	0	0	0	0	2
Microbacterium	1547	92427	67	0	0	1185	64	0	0	0	0	0	1	0	941	1023	1764	1720	943	0	0	0	0	0	0	0	0	0	43
Rathayibacter	706	22996	9	0	0	367	15	0	0	0	0	0	0	0	281	364	381	506	321	0	0	0	0	0	0	0	0	0	35
Agromyces	303	19183	1	0	0	164	11	0	0	0	0	0	0	0	148	152	306	292	152	0	0	0	0	0	0	0	0	0	16
Curtobacterium	288	9918	3	0	0	109	8	0	0	0	0	0	0	0	67	81	197	271	119	0	0	0	0	0	0	0	0	0	8
Clavibacter	219	10321	2	0	0	56	5	0	0	0	0	0	0	0	52	60	215	60	132	0	0	0	0	0	0	0	0	0	8
Leifsonia	210	16474	0	0	0	95	18	0	0	0	0	0	0	0	61	66	189	259	94	0	0	0	0	0	0	0	0	0	12
Cryobacterium	165	10759	3	0	0	123	4	0	0	0	0	0	0	0	91	131	186	151	91	0	0	0	0	0	0	0	0	0	6
Salinibacterium	156	6788	4	0	0	35	13	0	0	0	0	0	0	0	14	22	45	49	36	0	0	0	0	0	0	0	0	0	5
Plantibacter	142	3857	2	10	0	48	1	0	0	0	0	0	0	0	39	50	89	85	42	0	0	0	0	0	0	0	0	0	1
Agrococcus	119	9112	0	0	0	80	0	0	0	0	0	0	0	0	51	89	158	166	66	0	0	0	0	0	0	0	0	0	4
Rhodoluna	91	3895	6	0	0	11	0	0	0	0	0	0	0	0	7	11	7	12	47	0	0	0	0	0	0	0	0	0	0
CandidatusAquiluna	17	410	1	1	0	2	3	0	0	0	0	0	0	0	2	2	5	2	6	0	0	0	0	0	0	0	0	0	0
Frondihabitans	104	3715	5	0	0	70	9	0	0	0	0	0	0	0	61	53	147	140	73	0	0	0	0	0	0	0	0	0	3
Aurantimicrobium	103	2503	4	0	0	134	1	0	0	0	0	0	0	0	163	187	133	31	26	0	0	0	0	0	0	0	0	0	0
Protaetiibacter	84	2738	2	14	0	39	0	0	0	0	0	0	0	0	72	37	77	118	51	0	0	0	0	0	0	0	0	0	5
Humibacter	83	6793	5	0	0	45	2	0	0	0	0	0	0	0	16	45	64	71	39	0	0	0	0	0	0	0	0	0	4
Microterricola	74	5709	10	0	0	68	12	0	0	0	0	0	0	0	39	75	83	109	738	0	0	0	0	0	0	0	0	0	203
Diaminobutyricimonas	73	2782	0	0	0	149	0	0	0	0	0	0	0	0	235	204	121	47	40	0	0	0	0	0	0	0	0	0	0
Leucobacter	54	7218	55	0	7	70	10	0	0	0	0	0	0	0	48	47	79	173	468	0	0	0	0	0	0	0	0	0	5
Gryllotalpicola	50	3359	0	0	0	49	0	0	0	0	0	0	0	0	5	21	25	72	17	0	0	0	0	0	0	0	0	55	2
Lysinimonas	49	2278	0	0	0	8	0	0	0	0	0	0	0	0	3	18	15	121	26	0	0	0	0	0	0	0	0	0	1
Cnuibacter	41	7734	4	0	0	54	0	0	0	0	0	0	0	0	63	122	125	63	28	0	0	0	0	0	0	0	0	0	4
Marisediminicola	40	1513	1	0	0	2	3	0	0	0	0	0	0	0	0	10	7	13	10	0	0	0	0	0	0	0	0	0	0
Mycetocola	32	1527	1	0	0	5	0	0	0	0	0	0	0	0	1	2	9	13	6	0	0	0	0	0	0	0	0	0	4
Microcella	26	3013	1	0	0	45	0	0	0	0	0	0	0	0	20	39	40	140	9	0	0	0	0	0	0	0	0	0	1
Pontimonas	10	1726	4	0	0	3	0	0	0	0	0	0	0	0	8	39	15	7	27	0	0	0	0	0	0	0	0	0	0
Arthrobacter	1224	54651	25	0	68	527	98	0	0	0	0	0	0	0	310	483	798	859	442	0	0	0	0	0	0	1	0	0	51
Pseudarthrobacter	601	18743	6	0	0	169	36	0	0	0	0	0	0	0	123	147	248	304	96	0	0	0	0	0	0	0	0	0	11
Micrococcus	354	12565	8	0	0	170	49	0	0	0	0	0	0	0	63	111	202	368	636	0	0	0	0	0	0	0	0	0	9
Kocuria	323	35056	9	0	0	188	159	0	0	0	0	4	0	0	87	163	328	1747	203	0	0	0	0	0	0	0	0	0	10
Rothia	245	6973	46747	5	0	88	55278	0	0	0	1	0	0	0	46	94	216	408	898303	0	0	0	0	13	0	10	643	11276	666
Glutamicibacter	225	16872	0	0	0	483	30	0	0	0	0	0	0	0	568	651	467	272	147	0	0	0	0	0	0	0	0	2	10
Sinomonas	63	2879	8	0	0	24	5	0	0	0	0	0	0	0	16	20	33	73	17	0	0	0	0	0	0	0	0	0	4
Nesterenkonia	59	1483	0	2	0	19	2	0	0	0	0	1	0	0	26	23	55	28	18	0	0	0	0	0	0	0	0	0	0
Paenarthrobacter	48	623	1	0	0	25	0	0	0	0	0	0	0	0	0	0	10	64	41	0	0	0	0	0	0	0	0	0	2
Psychromicrobium	30	1738	0	0	0	34	7	0	0	0	0	0	0	0	18	15	30	71	23	0	0	0	0	0	0	0	0	0	2
Renibacterium	29	2611	1	0	0	1	4	0	0	0	0	0	0	0	3	3	8	8	35	0	0	0	0	0	0	0	0	0	0
Auritidibacter	23	735	1	0	2	4	2	0	0	0	0	0	0	0	3	3	7	1	2	0	0	0	0	0	0	0	0	0	12
Zhihengliuella	22	4685	0	0	0	0	1	0	0	0	0	0	0	0	9	43	85	161	5	0	0	0	0	0	0	0	0	0	1
Neomicrococcus	20	1941	4	0	0	36	3	0	0	0	0	0	0	0	11	36	50	1259	11	0	0	0	0	0	0	0	0	0	0
Serinicoccus	380	13129	6	0	0	302	8	0	0	0	0	0	0	0	123	182	403	483	91	0	0	0	0	0	0	0	0	0	15
Ornithinimicrobium	265	22799	12	0	0	123	6	0	0	0	0	0	0	0	60	90	133	191	83	0	0	0	0	0	0	0	0	0	6
Janibacter	158	8894	4	0	0	115	4	0	0	0	0	0	0	0	45	75	128	218	65	0	0	0	0	0	0	0	0	0	4
Tetrasphaera	106	3062	1	0	0	20	7	0	0	0	0	0	0	0	2	14	18	37	91	0	0	0	0	0	0	0	0	0	5
Phycicoccus	59	3001	0	0	0	30	4	0	0	0	0	0	0	0	4	13	21	18	15	0	0	0	0	0	0	0	0	0	3
Intrasporangium	57	4423	1	0	0	21	0	0	0	0	0	0	0	0	14	4	23	36	29	0	0	0	0	0	0	0	0	0	4
Arsenicicoccus	22	5632	0	0	0	22	0	0	0	0	0	0	0	0	18	10	37	79	19	0	0	0	0	0	0	0	0	19	2
Brachybacterium	643	26395	11	0	0	212	14	0	0	0	0	0	0	0	179	160	405	357	244	0	0	0	0	0	0	0	0	0	9
Dermabacter	247	18580	8	0	0	91	11	0	0	0	0	0	0	0	28	33	79	149	48	0	0	0	0	0	0	0	0	0	4
Devriesea	43	1893	6	0	0	8	1	0	0	0	0	0	0	0	3	10	8	14	20	0	0	0	0	0	0	0	0	0	2
Cellulomonas	555	36306	21	5	24	256	25	0	0	0	0	1	0	10	151	205	371	330	377	0	0	2	0	5	0	0	0	0	14
Oerskovia	103	4080	1	0	0	10	2	0	0	0	0	0	0	0	8	18	14	14	26	0	0	0	0	0	0	0	0	0	2
Pseudactinotalea	79	4031	5	0	0	30	3	0	0	0	0	0	0	0	29	21	74	67	87	0	0	0	0	0	0	0	0	0	1
Paraoerskovia	46	2888	3	0	0	13	0	0	0	0	0	0	0	0	11	13	31	29	31	0	0	0	0	0	0	0	0	0	1
Isoptericola	143	9068	12	0	0	124	8	0	0	0	0	0	0	0	47	71	125	187	118	0	0	0	0	0	0	0	0	0	4
Cellulosimicrobium	129	9655	2	0	0	62	0	0	0	0	0	0	0	0	25	49	66	97	77	0	0	0	0	0	1	0	0	0	6
Xylanimonas	89	9229	12	0	0	64	8	0	0	0	0	0	0	0	28	57	104	95	229	0	0	0	0	0	0	0	0	0	2
Xylanimicrobium	58	4280	2	0	0	45	0	0	0	0	0	0	0	0	8	30	40	20	31	0	0	0	0	0	0	0	0	0	1
Brevibacterium	397	24247	154	0	0	151	32	0	0	0	0	0	0	0	109	256	339	311	1382	0	0	0	0	0	0	0	0	0	10
Georgenia	235	19322	15	0	0	95	27	0	0	0	0	0	0	0	57	85	121	141	272	0	0	0	0	0	0	0	0	0	12
Jonesia	160	2554	1	0	0	12	2	0	0	0	0	0	0	0	8	14	23	21	17	0	0	0	0	0	0	0	0	1	0
Luteipulveratus	77	4853	0	0	1	20	1	0	0	0	0	0	0	0	9	13	13	23	16	0	0	0	0	0	0	0	0	0	1
Kytococcus	34	5467	2	0	0	41	0	0	0	0	0	0	0	0	14	21	49	39	28	0	0	0	0	0	0	0	0	0	0
Dermacoccus	19	3159	1	0	0	16	45	0	0	0	0	0	0	0	9	6	12	25	20	0	0	0	0	0	0	0	0	0	0
Haloactinobacterium	65	7651	8	0	0	21	3	0	0	0	0	0	0	0	15	19	57	53	58	0	0	0	0	0	0	0	0	0	0
Ruania	64	4967	3	0	0	53	0	0	0	0	0	0	0	0	17	30	46	54	94	0	0	0	0	0	0	0	0	0	1
Beutenbergia	53	2625	3	0	0	33	2	0	0	0	0	0	0	0	13	6	21	39	49	0	0	0	0	0	0	0	0	0	2
Miniimonas	50	10030	1	0	0	48	9	0	0	0	0	0	0	0	24	38	99	57	87	0	0	0	0	0	0	0	0	29	0
Austwickia	59	4697	2	0	0	12	0	0	0	0	0	0	0	0	8	8	12	13	18	0	0	0	0	0	0	0	0	0	2
Dermatophilus	27	2909	4	0	0	8	0	0	0	0	0	0	0	0	8	14	9	9	6	0	0	0	0	0	0	0	0	0	8
Luteimicrobium	59	3494	2	5	175	23	3	0	0	0	0	1	0	2	11	10	38	26	47	0	0	0	0	0	0	0	0	0	3
Tropheryma	18	288	0	7	47	1	0	0	0	2	3	2	2	4	12	6	2	0	0	0	0	0	0	0	0	1	0	13	1
Sanguibacter	33	5484	3	0	0	38	5	0	0	0	0	0	0	0	71	41	144	22	46	0	0	0	0	0	0	0	0	0	4
Cutibacterium	1688	16969	73	7	0	93	2058	0	0	0	4	7	0	0	76	63	172	150	1086	0	0	0	0	33	4	7	11	3	5
Microlunatus	381	17687	5	0	0	100	7	0	0	1	0	0	0	0	71	123	233	174	116	0	0	0	0	0	0	0	0	6	9
Acidipropionibacterium	250	26336	15	0	0	107	7	0	0	0	0	0	0	0	110	124	255	197	386	0	0	0	0	0	0	0	0	0	5
Propionibacterium	168	44957	25	0	0	330	15	0	0	0	0	0	0	0	377	412	443	208	370	0	0	0	0	0	0	0	0	0	6
Tessaracoccus	168	84903	19	0	0	159	10	0	0	0	0	0	0	0	105	118	257	186	637	0	0	0	0	3	0	0	19	5	7
Auraticoccus	156	7276	0	0	0	24	0	0	0	0	0	0	0	0	19	35	34	46	30	0	0	0	0	0	0	0	0	0	6
Pseudopropionibacterium	125	63802	1175	0	0	58	17	0	0	0	0	0	0	0	17	48	50	103	37869	0	0	0	0	0	0	0	9	4	2
Raineyella	62	5143	1	0	0	18	4	0	0	0	0	0	0	0	11	14	48	28	35	0	0	0	0	0	0	0	0	0	1
Propionimicrobium	33	1242	0	0	0	29	1	0	0	0	0	0	0	0	20	20	23	38	14	0	0	0	0	0	0	0	0	0	1
Nocardioides	1364	57999	23	0	0	636	18	0	0	0	0	0	0	0	580	563	1138	924	449	0	0	0	0	0	0	0	0	0	27
Aeromicrobium	367	16479	8	0	14	353	10	0	0	0	0	0	0	0	348	359	469	320	180	0	0	0	0	0	0	0	0	0	9
Friedmanniella	214	9477	2	0	0	75	4	0	0	0	0	0	0	0	51	56	162	144	124	0	0	0	0	0	0	0	0	2	3
Kribbella	99	3864	3	0	0	39	1	0	0	0	0	0	0	0	48	62	77	83	17	0	0	0	0	0	0	0	0	0	5
Actinopolymorpha	89	1548	0	0	0	29	0	0	0	0	0	0	0	0	21	35	46	54	10	0	0	0	0	0	0	0	0	0	2
Pimelobacter	76	4097	0	0	6	64	1	0	0	0	0	0	0	0	24	30	55	98	22	0	0	0	0	0	0	0	0	0	1
Micropruina	60	7231	5	0	0	50	2	0	0	0	0	0	0	0	49	54	78	29	66	0	0	0	0	0	0	0	0	1	1
Marmoricola	37	1456	2	0	0	218	0	0	0	0	0	0	0	0	262	323	401	69	11	0	0	0	0	0	0	0	0	0	2
Amycolatopsis	1104	33109	10	0	0	658	18	0	0	0	0	0	0	0	464	621	954	1098	187	0	0	0	0	0	0	0	0	0	32
Pseudonocardia	656	17695	11	0	0	279	8	0	0	0	0	0	0	0	227	253	450	506	212	0	0	0	0	0	0	0	0	0	28
Saccharomonospora	406	16873	5	0	0	176	7	0	0	3	0	0	0	0	97	118	216	276	165	0	0	0	0	0	0	0	0	0	25
Saccharothrix	353	7723	0	0	0	209	3	0	0	0	0	0	0	0	121	185	362	368	53	0	0	0	0	0	0	0	0	0	16
Actinoalloteichus	350	7461	3	0	0	97	1	0	0	0	0	0	0	0	90	97	182	142	63	0	0	0	0	0	0	0	0	0	10
Actinosynnema	236	7007	2	0	0	126	0	0	0	0	0	0	0	0	42	64	106	216	99	0	0	0	0	0	0	0	0	0	14
Lentzea	200	6252	5	0	0	99	4	0	0	0	0	0	0	0	66	77	152	105	49	0	0	0	0	0	0	0	0	0	4
Kutzneria	186	3239	1	0	0	73	2	0	0	0	0	0	0	0	50	87	181	90	25	0	0	0	0	0	0	0	0	0	18
Kibdelosporangium	175	4788	0	0	1	68	6	0	0	0	0	0	0	0	50	49	90	85	14	0	0	0	0	0	0	0	0	0	7
Saccharopolyspora	167	8525	7	0	0	61	0	0	0	0	0	0	0	0	53	52	104	68	28	0	0	0	0	0	0	0	0	0	13
Alloactinosynnema	132	5705	1	0	0	16	0	0	0	0	0	0	0	0	21	20	71	24	37	0	0	0	0	0	0	0	0	0	10
Allokutzneria	98	4555	1	0	1	77	0	0	0	0	0	0	0	0	47	50	82	102	26	0	0	0	0	0	0	0	0	0	3
Prauserella	85	1312	9	0	0	11	2	0	0	0	0	0	0	0	10	20	37	24	25	0	0	0	0	0	0	0	0	0	2
Micromonospora	2099	60186	33	0	0	1027	22	0	0	0	0	0	0	0	718	981	1809	1788	810	0	0	0	0	0	0	0	0	2	133
Actinoplanes	1304	32113	10	0	0	351	15	0	0	0	0	0	0	0	267	338	680	666	283	0	0	0	0	0	0	0	0	0	34
Plantactinospora	461	11990	2	0	13	61	1	0	0	0	0	0	0	1	48	72	111	108	33	0	0	0	0	0	2	0	0	0	17
Salinispora	132	2257	0	0	0	72	1	0	0	0	0	0	0	0	33	66	77	94	50	0	0	0	0	0	0	0	0	0	8
Verrucosispora	114	2425	0	0	0	56	0	0	0	0	0	0	0	0	27	28	157	85	50	0	0	0	0	0	0	0	0	0	3
Actinomyces	1399	304050	5165	23	44	723	8433	0	0	13	5	0	0	0	477	644	1518	1481	796228	0	0	0	0	0	0	33	895	7378	236
Schaalia	180	73458	21735	3	6	208	12641	0	0	0	0	0	0	3	120	170	745	549	197716	0	0	0	0	16	0	0	90	13606	147
Trueperella	106	14954	7	0	0	208	2	0	0	0	0	0	0	0	95	176	308	356	161	0	0	0	0	0	0	0	0	0	0
Flaviflexus	89	7400	6	0	0	46	14	0	0	0	0	0	0	0	23	27	55	51	55	0	0	0	0	0	0	0	0	0	1
Arcanobacterium	71	7772	6	1	9	15	0	0	0	0	0	0	0	0	11	17	19	19	33	0	0	0	0	0	0	0	0	0	1
Mobiluncus	43	3633	3	88	2	44	1	8	0	0	0	0	1	0	1	3	9	19	23	0	0	5	0	34	27	125	0	0	0
Actinobaculum	11	2254	2	0	0	39	3	0	0	0	0	0	0	0	15	25	43	41	32	0	0	0	0	0	0	0	0	0	1
Actinotignum	6	2563	0	0	3	28	1	0	0	0	0	0	0	0	13	26	39	68	22	0	0	0	0	0	0	0	0	723	2
Nonomuraea	385	16934	3	0	7	208	6	0	0	0	0	0	0	0	184	209	268	326	119	0	0	0	0	0	0	0	0	0	43
Streptosporangium	351	11658	0	0	0	163	5	0	0	0	0	0	0	0	96	132	259	190	57	0	0	0	0	0	0	0	0	0	10
Nocardiopsis	415	14419	4	0	2	140	2	0	0	0	0	0	0	1	135	148	263	214	94	0	0	0	0	0	0	0	0	2	24
Streptomonospora	109	3615	4	0	0	34	0	0	0	0	0	0	0	0	30	45	51	76	34	0	0	0	0	0	0	0	0	0	8
Thermobifida	60	3959	0	0	0	6	1	0	0	1	0	0	0	0	12	8	11	8	19	0	0	0	0	0	0	0	0	0	5
Actinomadura	457	16130	2	0	0	226	0	0	0	0	0	0	0	0	150	199	367	297	62	0	0	0	0	0	0	0	0	0	12
Thermomonospora	114	9874	3	0	0	28	1	0	0	0	0	0	0	0	25	19	62	146	21	0	0	0	0	0	0	0	0	0	2
Bifidobacterium	978	36253	40	567	1212	5117	27	35	0	2175	658	231	2775	101	3814	6180	5411	18432	1223	0	0	0	74	0	0	0	0	0	41
Gardnerella	166	2793	2	0	0	225	3	0	0	0	0	0	3	0	359	331	253	84	31	0	0	0	0	0	0	0	0	4	2
Scardovia	72	772	0	0	0	44	0	0	0	0	0	0	0	0	33	33	77	18	5	0	0	0	0	0	0	0	0	0	0
Parascardovia	9	1097	1	0	0	23	2	0	0	0	0	0	0	0	23	28	42	58	73	0	0	0	0	0	0	0	0	0	0
Frankia	813	15267	11	3	4	322	5	0	0	0	0	0	0	0	201	260	540	467	229	0	2	0	0	1	0	0	0	1	44
Jatrophihabitans	76	1448	0	0	0	4	4	0	0	0	0	0	0	0	10	13	16	8	14	0	0	0	0	0	0	0	0	0	2
Catenulispora	374	7805	4	0	0	162	3	0	0	0	0	0	0	0	157	155	145	79	796	0	0	0	0	0	0	0	0	0	166
CandidatusPlanktophila	221	3619	16	0	2	87	4	0	0	0	0	0	0	0	48	59	96	70	190	0	0	0	0	0	0	0	0	0	4
CandidatusNanopelagicus	130	1375	1	0	0	4	1	0	0	0	0	0	0	0	18	413	3	10	1	0	0	0	0	0	0	0	0	0	1
Blastococcus	178	3244	0	0	0	29	0	0	0	0	0	0	0	0	15	27	42	168	21	0	0	0	0	0	0	0	0	0	4
Geodermatophilus	96	7812	1	0	0	49	1	0	0	0	0	0	0	0	55	49	82	59	18	0	0	0	0	0	0	0	0	0	3
Modestobacter	70	4135	2	0	0	34	7	0	0	0	0	0	0	0	25	21	111	33	137	0	0	0	0	0	0	0	0	0	72
Jiangella	294	12669	2	0	0	187	4	0	0	0	0	0	0	0	100	104	226	291	131	0	0	0	0	0	0	0	0	0	5
Nakamurella	239	8647	2	13	36	108	0	0	0	0	0	0	0	0	107	92	205	116	60	0	0	0	0	0	0	0	0	0	4
Stackebrandtia	105	3161	0	0	0	38	10	0	0	0	0	0	0	0	22	50	128	137	63	0	0	0	0	0	0	0	0	0	3
Kineococcus	104	4497	2	0	0	45	0	0	0	0	0	0	0	0	29	52	69	81	44	0	0	0	0	0	0	0	0	0	9
Actinopolyspora	77	1385	1	0	0	7	0	0	0	0	0	0	0	0	9	11	19	24	5	0	0	0	0	0	0	0	0	0	2
Thermobispora	49	3037	1	0	0	22	4	0	0	0	0	0	1	0	24	35	56	32	44	0	0	0	0	0	0	0	0	0	2
Acidothermus	31	275	1	0	0	8	0	0	0	0	0	0	0	0	8	17	23	14	1	0	0	0	0	0	0	0	0	1	1
Epidermidibacterium	16	2137	1	0	0	41	2	0	0	0	0	0	0	0	24	24	82	55	16	0	0	0	0	0	0	3	0	0	0
Arabia	123	238	0	0	0	343	0	0	0	0	0	0	0	0	159	230	444	945	5	0	0	0	0	1	0	0	0	0	0
Gordonibacter	112	3923	3	189	497	4402	5	2	2	180	149	159	87	32	2729	3213	6070	16731	40	2	0	4	3	169	24	199	0	0	3
Eggerthella	112	2164	7	229	849	8361	0	13	15	0	0	0	0	85	5081	7369	10988	38920	34	4	5	9	44	264	29	377	0	0	1
Adlercreutzia	77	2502	0	202	591	7808	3	4	5	34	33	25	11	93	4541	7073	15950	31953	9	3	3	9	25	312	43	671	0	0	1
Slackia	74	2221	0	3	2	320	0	0	0	52	45	26	27	0	207	275	639	464	18	0	0	0	0	1	0	7	0	1	1
Denitrobacterium	40	1258	0	0	1	95	1	0	0	25	13	10	2	0	129	79	255	159	4	0	0	0	0	1	0	0	0	0	0
Cryptobacterium	19	1983	0	0	0	16	1	0	0	0	0	0	0	0	29	28	43	11	1	0	0	0	0	0	0	0	0	0	0
Phoenicibacter	16	37	0	3	9	52	0	2	0	0	1	1	0	0	13	18	15	121	0	0	0	1	0	5	1	45	0	1	2
Olsenella	130	6775	1	59	393	951	9	22	1	207	116	59	76	152	611	687	1350	1495	183	17	14	11	12	100	11	29	5	31	9
Parolsenella	68	1389	0	0	0	450	0	0	0	25	38	15	21	0	223	379	834	721	14	0	0	0	0	0	0	0	0	0	0
Atopobium	58	791	158	0	3	32	269	0	0	0	0	0	1	1	23	14	43	115	1144	0	0	0	0	1	0	0	12	593	10
Libanicoccus	39	2577	0	0	7	626	0	0	0	4	6	3	2	1	309	407	856	652	4	0	0	0	0	0	0	0	0	0	0
Coriobacterium	54	293	1	0	1	84	2	0	0	252	299	85	54	0	44	49	86	174	24	0	0	0	0	0	0	0	0	0	0
Collinsella	45	2981	2	1	0	730	0	0	0	11713	6729	6589	7253	0	534	868	1275	4133	96	2	1	0	0	19	0	0	0	0	0
Rubrobacter	303	3605	0	0	0	160	1	0	0	3	2	4	2	0	81	86	214	209	19	0	0	0	0	1	1	0	0	0	6
Baekduia	89	3483	0	0	0	65	1	0	0	0	0	0	0	0	44	65	194	56	31	0	0	0	0	0	0	0	0	0	2
Egibacter	124	1857	2	0	0	58	0	0	0	0	0	0	0	0	27	34	67	86	19	0	0	0	0	0	0	0	0	3	5
Euzebya	102	3426	0	0	6	38	0	0	0	1	0	0	0	0	43	58	138	74	10	0	0	0	0	7	2	2	0	7	2
Egicoccus	46	1652	0	1	3	32	5	0	0	0	0	0	0	0	26	36	75	54	8	0	0	0	0	0	0	0	0	0	2
Ilumatobacter	49	1741	0	1	1	40	0	0	0	0	1	0	0	0	9	31	40	51	3	0	0	0	0	0	0	0	0	0	3
Acidimicrobium	43	1802	0	0	1	1	0	0	0	0	0	0	0	0	6	3	11	4	2	0	0	0	0	0	0	0	0	0	0
Conexibacter	92	2781	0	1	8	72	0	0	0	0	0	0	1	0	28	33	41	107	13	0	0	0	0	0	0	0	0	0	0
Nostoc	4465	0	19	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100
Anabaena	756	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Trichormus	626	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cylindrospermum	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Calothrix	2802	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	92
Dolichospermum	394	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
Sphaerospermopsis	285	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Nodularia	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Anabaenopsis	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Raphidiopsis	73	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Rivularia	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Microchaete	249	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
Scytonema	569	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Fischerella	455	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Gloeothece	471	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crocosphaera	239	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CandidatusAtelocyanobacterium	209	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halothece	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euhalothece	71	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rippkaea	171	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geminocystis	790	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chondrocystis	318	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gloeocapsa	159	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcystis	583	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanobacterium	189	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichodesmium	437	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcoleus	223	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrospira	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planktothrix	136	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Limnospira	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moorea	341	0	4	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillatoria	284	0	0	3	49	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Crinalium	188	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geitlerinema	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
